trade_id,timestamp,exchange,symbol,side,quantity,price_usd,fee_usd
H-00883,2025-01-15T10:23:08Z,Binance,SOL,BUY,2.0642,135.322,0.28
H-00884,2025-01-15T19:15:51Z,Binance,SOL,BUY,2.4721,140.138,0.35
H-00885,2025-01-16T12:12:24Z,Binance,DOGE,BUY,7511.08,0.173423,1.30
H-00886,2025-01-17T02:51:43Z,Coinbase,SOL,BUY,12.2466,149.635,1.83
H-00887,2025-01-17T07:43:32Z,Binance,SOL,SELL,18.2376,131.808,2.40
H-00888,2025-01-18T00:02:57Z,Binance,CKB,BUY,198301.03,0.00568168,1.13
H-00889,2025-01-18T00:09:20Z,Binance,CKB,BUY,198432.02,0.00566116,1.12
H-00890,2025-01-19T03:23:01Z,Coinbase,ETH,BUY,0.464623,2723.37,1.27
H-00891,2025-01-20T10:19:46Z,Coinbase,BTC,SELL,0.04726091,93533.54,4.42
H-00892,2025-01-20T10:35:56Z,Binance,CKB,BUY,258009.56,0.00479045,1.24
H-00893,2025-01-20T23:55:54Z,Binance,ETH,BUY,0.386706,2707.89,1.05
H-00894,2025-01-22T04:37:56Z,Coinbase,SOL,BUY,5.0666,170.567,0.86
H-00895,2025-01-22T22:02:54Z,Coinbase,ETH,SELL,0.988949,2569.08,2.54
H-00896,2025-01-24T09:19:26Z,Coinbase,BTC,BUY,0.02587531,86870.97,2.25
H-00897,2025-01-25T11:05:23Z,Coinbase,ETH,SELL,0.923462,2992.87,2.76
H-00898,2025-01-25T13:10:14Z,Coinbase,CKB,BUY,50128.97,0.00612028,0.31
H-00899,2025-01-25T19:50:32Z,Binance,DOGE,BUY,4272.31,0.176975,0.76
H-00900,2025-01-26T03:56:06Z,Binance,SOL,BUY,9.6222,156.084,1.50
H-00901,2025-01-27T15:36:36Z,Binance,DOGE,BUY,5749.06,0.156765,0.90
H-00902,2025-01-27T19:23:30Z,Coinbase,SOL,BUY,5.6494,139.976,0.79
H-00903,2025-01-29T01:10:02Z,Binance,BTC,BUY,0.01785796,78093.43,1.39
H-00904,2025-01-29T14:45:10Z,Binance,ETH,BUY,0.479235,3249.12,1.56
H-00905,2025-01-29T23:55:57Z,Coinbase,DOGE,BUY,5210.56,0.171401,0.89
H-00906,2025-01-31T03:11:45Z,Binance,SOL,SELL,25.5978,164.800,4.22
H-00907,2025-02-02T10:55:25Z,Coinbase,ETH,BUY,0.338165,3035.75,1.03
H-00908,2025-02-03T03:37:44Z,Binance,ETH,SELL,0.448367,2660.63,1.19
H-00909,2025-02-04T01:42:40Z,Binance,CKB,BUY,62099.35,0.00530667,0.33
H-00910,2025-02-04T09:13:24Z,Coinbase,CKB,SELL,1468019.71,0.00512704,7.53
H-00911,2025-02-05T12:08:15Z,Binance,ETH,BUY,0.067633,3217.16,0.22
H-00912,2025-02-05T15:23:38Z,Binance,ETH,SELL,0.436666,3350.92,1.46
H-00913,2025-02-06T01:08:34Z,Coinbase,BTC,SELL,0.04373327,81985.70,3.59
H-00914,2025-02-06T02:58:12Z,Binance,CKB,BUY,86918.57,0.00464079,0.40
H-00915,2025-02-06T09:24:09Z,Binance,CKB,SELL,520794.49,0.00476510,2.48
H-00916,2025-02-06T21:56:35Z,Coinbase,DOGE,SELL,3306.60,0.166073,0.55
H-00917,2025-02-09T00:50:00Z,Binance,DOGE,BUY,3027.94,0.174148,0.53
H-00918,2025-02-09T13:33:17Z,Binance,DOGE,BUY,2054.16,0.186401,0.38
H-00919,2025-02-09T14:09:06Z,Binance,DOGE,SELL,9036.62,0.167059,1.51
H-00920,2025-02-09T16:42:17Z,Coinbase,ETH,BUY,0.628879,3419.65,2.15
H-00921,2025-02-11T04:49:38Z,Binance,SOL,BUY,3.5065,166.847,0.59
H-00922,2025-02-12T07:38:20Z,Binance,ETH,BUY,0.733491,3348.45,2.46
H-00923,2025-02-12T23:48:19Z,Binance,CKB,SELL,570388.45,0.00478007,2.73
H-00924,2025-02-13T05:52:01Z,Binance,CKB,BUY,309537.04,0.00583490,1.81
H-00925,2025-02-13T19:04:47Z,Coinbase,BTC,BUY,0.00527175,80039.44,0.42
H-00926,2025-02-15T04:52:47Z,Coinbase,CKB,BUY,158260.64,0.00558077,0.88
H-00927,2025-02-15T06:58:35Z,Binance,ETH,BUY,0.268732,3099.31,0.83
H-00928,2025-02-15T08:49:18Z,Coinbase,BTC,BUY,0.02154167,94501.75,2.04
H-00929,2025-02-15T16:28:52Z,Coinbase,ETH,BUY,0.665751,2604.99,1.73
H-00930,2025-02-15T20:54:43Z,Binance,CKB,SELL,209348.14,0.00545730,1.14
H-00931,2025-02-15T23:30:25Z,Binance,ETH,SELL,1.367387,2653.13,3.63
H-00932,2025-02-16T12:19:59Z,Coinbase,ETH,SELL,0.363383,3362.57,1.22
H-00933,2025-02-16T17:50:07Z,Coinbase,CKB,BUY,330769.61,0.00518999,1.72
H-00934,2025-02-17T09:06:41Z,Binance,DOGE,SELL,5397.56,0.171494,0.93
H-00935,2025-02-17T18:31:10Z,Coinbase,BTC,SELL,0.01571364,74485.93,1.17
H-00936,2025-02-18T01:12:08Z,Binance,DOGE,BUY,2628.03,0.193655,0.51
H-00937,2025-02-18T05:32:07Z,Coinbase,BTC,BUY,0.01545305,88777.29,1.37
H-00938,2025-02-19T19:27:47Z,Coinbase,ETH,BUY,0.459755,2871.23,1.32
H-00939,2025-02-21T16:51:51Z,Coinbase,DOGE,SELL,7086.75,0.186877,1.32
H-00940,2025-02-22T16:29:36Z,Binance,CKB,BUY,200999.36,0.00514624,1.03
H-00941,2025-02-25T05:09:29Z,Binance,ETH,SELL,0.354673,3125.97,1.11
H-00942,2025-02-25T08:54:40Z,Coinbase,SOL,SELL,12.0144,169.547,2.04
H-00943,2025-02-25T21:31:31Z,Coinbase,CKB,SELL,312549.25,0.00556507,1.74
H-00944,2025-02-26T19:43:37Z,Binance,DOGE,SELL,5625.61,0.194833,1.10
H-00945,2025-02-28T03:49:00Z,Binance,ETH,BUY,0.285912,3392.16,0.97
H-00946,2025-02-28T19:59:43Z,Coinbase,SOL,BUY,7.5099,153.950,1.16
H-00947,2025-02-28T20:23:47Z,Binance,SOL,SELL,3.3386,138.426,0.46
H-00948,2025-03-01T07:07:00Z,Binance,SOL,BUY,3.8865,141.254,0.55
H-00949,2025-03-02T08:37:24Z,Coinbase,CKB,BUY,199045.48,0.00574146,1.14
H-00950,2025-03-03T03:59:00Z,Coinbase,SOL,SELL,9.2370,136.945,1.26
H-00951,2025-03-05T08:21:40Z,Binance,DOGE,BUY,7935.20,0.163530,1.30
H-00952,2025-03-05T17:03:54Z,Binance,SOL,BUY,12.8463,160.118,2.06
H-00953,2025-03-05T20:02:45Z,Binance,DOGE,SELL,4658.39,0.174855,0.81
H-00954,2025-03-05T20:50:58Z,Binance,DOGE,SELL,1645.95,0.170091,0.28
H-00955,2025-03-06T07:30:53Z,Binance,DOGE,SELL,550.63,0.163485,0.09
H-00956,2025-03-07T08:25:10Z,Coinbase,SOL,SELL,8.7312,174.712,1.53
H-00957,2025-03-07T09:05:32Z,Binance,ETH,BUY,0.245320,3018.39,0.74
H-00958,2025-03-07T11:39:07Z,Coinbase,BTC,SELL,0.01142842,89119.83,1.02
H-00959,2025-03-07T13:08:20Z,Coinbase,SOL,BUY,7.7217,181.552,1.40
H-00960,2025-03-07T19:56:29Z,Coinbase,DOGE,SELL,237.85,0.198999,0.05
H-00961,2025-03-08T08:28:39Z,Binance,CKB,BUY,405180.07,0.00535919,2.17
H-00962,2025-03-08T11:08:43Z,Binance,CKB,SELL,235923.30,0.00512282,1.21
H-00963,2025-03-10T02:07:49Z,Coinbase,BTC,BUY,0.00279468,76969.48,0.22
H-00964,2025-03-10T14:14:02Z,Binance,CKB,BUY,451417.82,0.00549278,2.48
H-00965,2025-03-10T16:04:24Z,Binance,ETH,SELL,0.516232,2788.49,1.44
H-00966,2025-03-10T19:30:48Z,Coinbase,BTC,SELL,0.00254388,98020.94,0.25
H-00967,2025-03-11T06:34:03Z,Binance,BTC,SELL,0.00223176,96423.33,0.22
H-00968,2025-03-12T13:03:46Z,Coinbase,ETH,BUY,0.682624,2748.26,1.88
H-00969,2025-03-12T22:07:21Z,Coinbase,CKB,SELL,343344.95,0.00616450,2.12
H-00970,2025-03-13T19:14:13Z,Coinbase,ETH,SELL,0.324778,3520.15,1.14
H-00971,2025-03-14T16:36:03Z,Binance,SOL,BUY,1.5726,178.958,0.28
H-00972,2025-03-14T22:01:48Z,Binance,SOL,SELL,13.8555,163.631,2.27
H-00973,2025-03-15T04:19:30Z,Binance,SOL,SELL,7.9014,160.248,1.27
H-00974,2025-03-16T01:20:54Z,Coinbase,BTC,SELL,0.00334677,91338.09,0.31
H-00975,2025-03-17T08:54:53Z,Binance,BTC,BUY,0.00807309,87388.73,0.71
H-00976,2025-03-17T20:01:27Z,Coinbase,CKB,SELL,456351.83,0.00625924,2.86
H-00977,2025-03-18T05:21:56Z,Coinbase,ETH,BUY,0.152142,3460.80,0.53
H-00978,2025-03-18T15:43:35Z,Coinbase,CKB,SELL,172124.94,0.00603304,1.04
H-00979,2025-03-19T02:18:35Z,Binance,SOL,BUY,12.8143,172.494,2.21
H-00980,2025-03-19T16:01:28Z,Coinbase,SOL,BUY,6.0184,162.312,0.98
H-00981,2025-03-22T05:08:53Z,Binance,CKB,BUY,329350.58,0.00589233,1.94
H-00982,2025-03-22T15:40:30Z,Coinbase,CKB,BUY,77599.99,0.00605434,0.47
H-00983,2025-03-22T19:09:19Z,Binance,SOL,SELL,12.2061,166.085,2.03
H-00984,2025-03-22T21:35:14Z,Coinbase,DOGE,SELL,393.89,0.199002,0.08
H-00985,2025-03-23T03:45:01Z,Binance,ETH,BUY,0.631895,3312.11,2.09
H-00986,2025-03-23T08:00:58Z,Binance,BTC,BUY,0.00682154,84649.46,0.58
H-00987,2025-03-23T09:43:24Z,Binance,BTC,BUY,0.02353139,98562.57,2.32
H-00988,2025-03-23T17:53:54Z,Binance,BTC,BUY,0.00620477,99266.51,0.62
H-00989,2025-03-24T18:55:01Z,Coinbase,BTC,SELL,0.05442747,84392.09,4.59
H-00990,2025-03-26T11:56:29Z,Coinbase,ETH,BUY,0.119413,3565.55,0.43
H-00991,2025-03-27T01:34:03Z,Coinbase,CKB,SELL,419752.08,0.00613546,2.58
H-00992,2025-03-28T02:09:52Z,Binance,SOL,BUY,5.9844,175.102,1.05
H-00993,2025-03-28T12:39:34Z,Binance,DOGE,BUY,12050.67,0.173153,2.09
H-00994,2025-03-29T02:19:36Z,Coinbase,CKB,SELL,68102.57,0.00505903,0.34
H-00995,2025-03-30T04:23:11Z,Binance,ETH,BUY,0.580349,3029.26,1.76
H-00996,2025-03-30T07:52:41Z,Binance,CKB,BUY,182490.97,0.00498451,0.91
H-00997,2025-03-30T23:36:25Z,Binance,CKB,SELL,427154.50,0.00595402,2.54
H-00998,2025-03-31T03:15:27Z,Coinbase,BTC,BUY,0.00845506,83012.74,0.70
H-00999,2025-03-31T14:18:35Z,Binance,DOGE,BUY,11282.31,0.214756,2.42
H-01000,2025-03-31T21:32:31Z,Binance,BTC,SELL,0.00241350,80982.83,0.20
H-01001,2025-04-01T04:35:45Z,Coinbase,DOGE,BUY,3200.87,0.171574,0.55
H-01002,2025-04-02T09:55:54Z,Coinbase,CKB,BUY,179354.04,0.00499401,0.90
H-01003,2025-04-03T13:37:46Z,Coinbase,ETH,BUY,0.301866,2935.69,0.89
H-01004,2025-04-04T06:27:11Z,Coinbase,SOL,SELL,7.7260,176.125,1.36
H-01005,2025-04-04T17:42:33Z,Binance,DOGE,SELL,13001.11,0.179666,2.34
H-01006,2025-04-04T17:49:57Z,Binance,DOGE,BUY,8051.80,0.210504,1.69
H-01007,2025-04-05T01:39:34Z,Coinbase,ETH,SELL,1.281791,2832.83,3.63
H-01008,2025-04-05T04:25:47Z,Coinbase,BTC,SELL,0.00274598,100762.41,0.28
H-01009,2025-04-05T15:38:09Z,Binance,CKB,BUY,380659.02,0.00561584,2.14
H-01010,2025-04-07T09:08:44Z,Coinbase,SOL,SELL,3.9979,144.287,0.58
H-01011,2025-04-08T02:22:00Z,Binance,DOGE,BUY,7159.03,0.213205,1.53
H-01012,2025-04-08T07:48:40Z,Binance,DOGE,BUY,2786.16,0.206139,0.57
H-01013,2025-04-09T14:02:15Z,Coinbase,CKB,SELL,246584.79,0.00594395,1.47
H-01014,2025-04-09T19:44:11Z,Binance,SOL,BUY,14.1074,169.086,2.39
H-01015,2025-04-10T15:57:51Z,Coinbase,BTC,BUY,0.02729318,77020.83,2.10
H-01016,2025-04-10T23:05:36Z,Coinbase,SOL,BUY,0.9659,169.422,0.16
H-01017,2025-04-12T03:02:06Z,Binance,SOL,BUY,13.3635,187.045,2.50
H-01018,2025-04-13T15:45:33Z,Coinbase,ETH,SELL,0.730447,3534.52,2.58
H-01019,2025-04-14T01:44:23Z,Coinbase,BTC,BUY,0.00663635,85638.31,0.57
H-01020,2025-04-17T18:20:33Z,Binance,BTC,SELL,0.01576796,75823.25,1.20
H-01021,2025-04-18T12:35:20Z,Coinbase,BTC,BUY,0.02441321,83257.62,2.03
H-01022,2025-04-19T12:53:16Z,Binance,DOGE,BUY,10012.58,0.171182,1.71
H-01023,2025-04-20T15:18:08Z,Coinbase,CKB,SELL,45481.94,0.00559819,0.25
H-01024,2025-04-21T02:05:36Z,Binance,SOL,BUY,6.8154,171.691,1.17
H-01025,2025-04-22T04:13:54Z,Coinbase,DOGE,SELL,7454.83,0.183695,1.37
H-01026,2025-04-22T09:33:20Z,Coinbase,DOGE,SELL,19119.25,0.200380,3.83
H-01027,2025-04-22T19:05:10Z,Binance,SOL,BUY,3.0281,148.708,0.45
H-01028,2025-04-22T23:21:56Z,Binance,DOGE,BUY,7871.82,0.188782,1.49
H-01029,2025-04-24T01:33:51Z,Coinbase,DOGE,SELL,8948.37,0.170390,1.52
H-01030,2025-04-24T10:00:48Z,Binance,SOL,BUY,2.2190,154.193,0.34
H-01031,2025-04-24T10:02:45Z,Coinbase,CKB,SELL,267946.33,0.00515872,1.38
H-01032,2025-04-24T23:02:15Z,Coinbase,SOL,BUY,7.1361,170.856,1.22
H-01033,2025-04-26T00:25:31Z,Coinbase,SOL,SELL,26.0051,189.962,4.94
H-01034,2025-04-27T09:10:44Z,Coinbase,BTC,SELL,0.04587036,87428.32,4.01
H-01035,2025-04-28T00:00:02Z,Coinbase,CKB,BUY,362139.86,0.00605190,2.19
H-01036,2025-04-28T10:30:51Z,Coinbase,SOL,SELL,12.8711,172.865,2.22
H-01037,2025-04-28T21:47:15Z,Binance,SOL,SELL,7.1876,146.331,1.05
H-01038,2025-04-28T23:30:08Z,Binance,BTC,BUY,0.02053924,81515.41,1.67
H-01039,2025-04-29T00:32:28Z,Binance,CKB,BUY,343127.15,0.00631470,2.17
H-01040,2025-04-30T04:10:47Z,Binance,SOL,BUY,2.7575,180.670,0.50
H-01041,2025-04-30T15:06:54Z,Coinbase,ETH,BUY,0.521402,3617.43,1.89
H-01042,2025-05-01T12:02:39Z,Coinbase,CKB,SELL,363018.83,0.00491065,1.78
H-01043,2025-05-01T14:32:51Z,Coinbase,BTC,BUY,0.00460199,85019.55,0.39
H-01044,2025-05-02T11:08:44Z,Coinbase,CKB,BUY,296770.14,0.00634206,1.88
H-01045,2025-05-02T13:17:03Z,Coinbase,BTC,BUY,0.01448702,89206.55,1.29
H-01046,2025-05-03T20:51:59Z,Coinbase,ETH,BUY,0.404101,3443.51,1.39
H-01047,2025-05-03T21:38:26Z,Coinbase,DOGE,BUY,13298.36,0.169063,2.25
H-01048,2025-05-05T06:22:37Z,Coinbase,BTC,SELL,0.00437510,89581.84,0.39
H-01049,2025-05-06T15:36:14Z,Coinbase,ETH,BUY,0.367208,3212.24,1.18
H-01050,2025-05-07T02:01:12Z,Coinbase,DOGE,BUY,8488.48,0.215671,1.83
H-01051,2025-05-07T21:04:55Z,Coinbase,CKB,BUY,321314.04,0.00655975,2.11
H-01052,2025-05-07T23:43:00Z,Coinbase,CKB,BUY,339723.93,0.00628348,2.13
H-01053,2025-05-09T11:11:25Z,Coinbase,BTC,SELL,0.00530390,94510.92,0.50
H-01054,2025-05-09T16:25:26Z,Coinbase,CKB,SELL,1300056.29,0.00543224,7.06
H-01055,2025-05-11T15:20:07Z,Binance,SOL,BUY,3.1580,177.513,0.56
H-01056,2025-05-13T02:22:47Z,Coinbase,BTC,SELL,0.01027806,85848.16,0.88
H-01057,2025-05-14T04:47:07Z,Binance,SOL,BUY,10.7364,182.531,1.96
H-01058,2025-05-14T09:10:11Z,Binance,DOGE,SELL,18045.20,0.202178,3.65
H-01059,2025-05-15T12:41:25Z,Binance,BTC,BUY,0.01614322,98040.59,1.58
H-01060,2025-05-17T10:57:18Z,Binance,DOGE,BUY,2346.59,0.169487,0.40
H-01061,2025-05-17T15:12:10Z,Coinbase,SOL,BUY,5.5073,151.888,0.84
H-01062,2025-05-19T12:15:52Z,Binance,BTC,BUY,0.01236460,81262.75,1.00
H-01063,2025-05-20T06:46:16Z,Binance,ETH,BUY,0.350555,3214.94,1.13
H-01064,2025-05-21T03:37:15Z,Binance,CKB,BUY,241132.25,0.00554386,1.34
H-01065,2025-05-22T16:28:04Z,Coinbase,SOL,SELL,5.4526,163.431,0.89
H-01066,2025-05-24T03:29:38Z,Coinbase,ETH,BUY,0.395489,2927.35,1.16
H-01067,2025-05-25T01:00:38Z,Binance,DOGE,SELL,20428.40,0.215039,4.39
H-01068,2025-05-25T03:00:55Z,Coinbase,DOGE,BUY,1559.85,0.223886,0.35
H-01069,2025-05-25T20:44:54Z,Binance,CKB,SELL,103708.11,0.00668550,0.69
H-01070,2025-05-25T23:35:07Z,Coinbase,DOGE,BUY,9530.21,0.171484,1.63
H-01071,2025-05-27T18:53:50Z,Coinbase,CKB,BUY,308258.66,0.00567720,1.75
H-01072,2025-05-28T15:02:38Z,Coinbase,SOL,SELL,14.3205,191.623,2.74
H-01073,2025-05-28T15:44:40Z,Coinbase,CKB,BUY,366197.65,0.00610548,2.24
H-01074,2025-05-28T17:49:57Z,Binance,SOL,BUY,10.4268,190.536,1.99
H-01075,2025-05-28T21:13:07Z,Coinbase,SOL,SELL,11.6996,149.413,1.75
H-01076,2025-05-29T12:35:37Z,Binance,ETH,BUY,0.499871,2894.14,1.45
H-01077,2025-05-30T12:07:25Z,Binance,BTC,BUY,0.02577455,78449.76,2.02
H-01078,2025-05-31T08:01:12Z,Coinbase,SOL,SELL,9.9688,182.626,1.82
H-01079,2025-05-31T12:31:01Z,Binance,SOL,BUY,5.5367,177.545,0.98
H-01080,2025-06-03T01:56:52Z,Binance,BTC,SELL,0.01612547,90221.87,1.45
H-01081,2025-06-03T11:14:01Z,Binance,SOL,BUY,10.6617,161.069,1.72
H-01082,2025-06-06T06:53:52Z,Coinbase,CKB,SELL,415213.01,0.00592426,2.46
H-01083,2025-06-07T17:07:46Z,Binance,CKB,BUY,351497.23,0.00518455,1.82
H-01084,2025-06-08T09:32:19Z,Coinbase,BTC,BUY,0.02800927,79902.00,2.24
H-01085,2025-06-09T17:26:37Z,Coinbase,BTC,BUY,0.01567583,88461.05,1.39
H-01086,2025-06-11T13:15:35Z,Coinbase,SOL,BUY,9.3105,176.755,1.65
H-01087,2025-06-13T00:37:33Z,Binance,CKB,SELL,123217.18,0.00649305,0.80
H-01088,2025-06-13T14:51:52Z,Binance,ETH,SELL,1.882244,3288.40,6.19
H-01089,2025-06-14T08:49:17Z,Binance,DOGE,SELL,4007.82,0.221691,0.89
H-01090,2025-06-15T04:22:27Z,Binance,SOL,SELL,25.5089,162.730,4.15
H-01091,2025-06-16T16:02:07Z,Coinbase,ETH,BUY,0.314826,3624.63,1.14
H-01092,2025-06-18T19:27:56Z,Coinbase,SOL,BUY,13.0905,158.508,2.07
H-01093,2025-06-19T01:06:37Z,Coinbase,BTC,BUY,0.01179415,82186.93,0.97
H-01094,2025-06-19T12:07:42Z,Coinbase,CKB,BUY,243507.28,0.00607598,1.48
H-01095,2025-06-20T18:54:58Z,Coinbase,CKB,SELL,868454.77,0.00654824,5.69
H-01096,2025-06-21T02:45:08Z,Coinbase,CKB,BUY,80003.12,0.00625112,0.50
H-01097,2025-06-23T23:52:48Z,Binance,BTC,BUY,0.01688236,101382.79,1.71
H-01098,2025-06-26T00:52:39Z,Coinbase,CKB,BUY,45326.53,0.00568489,0.26
H-01099,2025-06-26T05:53:24Z,Coinbase,SOL,BUY,12.0159,181.842,2.18
H-01100,2025-06-28T17:06:16Z,Binance,DOGE,SELL,2626.92,0.211383,0.56
H-01101,2025-06-30T16:20:18Z,Binance,DOGE,BUY,9373.67,0.204169,1.91
H-01102,2025-06-30T22:48:45Z,Coinbase,BTC,BUY,0.01429674,97915.30,1.40
H-01103,2025-07-02T21:01:04Z,Coinbase,ETH,BUY,0.579401,3120.81,1.81
H-01104,2025-07-03T15:36:39Z,Binance,BTC,BUY,0.01540979,102279.73,1.58
H-01105,2025-07-03T18:12:15Z,Coinbase,CKB,BUY,30738.23,0.00665844,0.20
H-01106,2025-07-04T01:49:03Z,Binance,BTC,SELL,0.15989623,103792.41,16.60
H-01107,2025-07-04T02:01:54Z,Coinbase,DOGE,SELL,13828.99,0.183092,2.53
H-01108,2025-07-04T03:18:56Z,Binance,CKB,BUY,45570.16,0.00632974,0.29
H-01109,2025-07-06T12:43:31Z,Binance,BTC,BUY,0.00851615,99852.27,0.85
H-01110,2025-07-06T14:10:56Z,Binance,SOL,SELL,13.8023,156.673,2.16
H-01111,2025-07-07T22:52:54Z,Binance,ETH,SELL,0.834051,3126.26,2.61
H-01112,2025-07-08T17:34:20Z,Coinbase,SOL,BUY,8.1414,152.595,1.24
H-01113,2025-07-08T17:59:58Z,Coinbase,BTC,BUY,0.00765209,91385.53,0.70
H-01114,2025-07-08T18:10:40Z,Binance,DOGE,BUY,7472.84,0.232372,1.74
H-01115,2025-07-11T10:27:23Z,Coinbase,DOGE,BUY,2082.95,0.213684,0.45
H-01116,2025-07-11T23:34:17Z,Binance,BTC,BUY,0.01275079,103994.82,1.33
H-01117,2025-07-12T00:01:56Z,Coinbase,SOL,SELL,11.2915,178.305,2.01
H-01118,2025-07-12T02:10:55Z,Coinbase,BTC,BUY,0.01550257,80111.36,1.24
H-01119,2025-07-12T12:51:56Z,Coinbase,ETH,BUY,0.810324,2892.35,2.34
H-01120,2025-07-13T03:42:17Z,Binance,CKB,SELL,48525.33,0.00695168,0.34
H-01121,2025-07-14T01:11:24Z,Binance,DOGE,SELL,9555.79,0.208642,1.99
H-01122,2025-07-14T04:27:48Z,Binance,DOGE,BUY,9403.80,0.235432,2.21
H-01123,2025-07-15T00:32:24Z,Coinbase,DOGE,BUY,9916.19,0.205203,2.03
H-01124,2025-07-15T02:19:01Z,Binance,SOL,SELL,2.1267,201.955,0.43
H-01125,2025-07-15T10:56:43Z,Binance,CKB,BUY,133802.99,0.00688979,0.92
H-01126,2025-07-15T15:44:21Z,Coinbase,BTC,SELL,0.01678672,97534.06,1.64
H-01127,2025-07-16T06:31:47Z,Binance,CKB,BUY,326361.31,0.00612869,2.00
H-01128,2025-07-16T16:05:53Z,Binance,DOGE,BUY,11943.69,0.176277,2.11
H-01129,2025-07-16T18:24:55Z,Coinbase,SOL,BUY,5.1266,201.789,1.03
H-01130,2025-07-16T21:30:27Z,Binance,ETH,BUY,0.547350,3759.74,2.06
H-01131,2025-07-16T22:34:43Z,Coinbase,CKB,SELL,293888.78,0.00582666,1.71
H-01132,2025-07-16T22:59:59Z,Coinbase,ETH,SELL,0.627865,2992.89,1.88
H-01133,2025-07-17T19:58:18Z,Binance,SOL,BUY,8.5889,152.309,1.31
H-01134,2025-07-18T02:20:04Z,Coinbase,BTC,SELL,0.01062702,85987.01,0.91
H-01135,2025-07-18T03:50:09Z,Binance,ETH,BUY,0.490287,3468.62,1.70
H-01136,2025-07-18T04:41:31Z,Coinbase,BTC,SELL,0.00897572,97122.42,0.87
H-01137,2025-07-18T18:34:44Z,Coinbase,ETH,BUY,0.054149,3773.43,0.20
H-01138,2025-07-19T10:32:20Z,Binance,DOGE,BUY,674.60,0.229165,0.15
H-01139,2025-07-21T06:30:08Z,Coinbase,SOL,SELL,6.5801,173.728,1.14
H-01140,2025-07-21T21:21:19Z,Coinbase,DOGE,SELL,9901.86,0.221894,2.20
H-01141,2025-07-21T22:00:34Z,Binance,SOL,SELL,1.4833,151.061,0.22
H-01142,2025-07-22T20:38:00Z,Binance,CKB,SELL,41974.66,0.00692335,0.29
H-01143,2025-07-23T04:32:28Z,Coinbase,BTC,BUY,0.02170947,94379.95,2.05
H-01144,2025-07-24T19:09:30Z,Binance,SOL,BUY,7.6880,164.269,1.26
H-01145,2025-07-24T22:45:25Z,Binance,SOL,SELL,6.1833,178.821,1.11
H-01146,2025-07-25T12:53:27Z,Coinbase,CKB,SELL,277413.57,0.00624316,1.73
H-01147,2025-07-26T04:44:17Z,Binance,BTC,BUY,0.00286486,103218.02,0.30
H-01148,2025-07-26T13:04:49Z,Binance,SOL,SELL,13.1841,183.882,2.42
H-01149,2025-07-27T09:17:17Z,Coinbase,SOL,BUY,5.5596,196.767,1.09
H-01150,2025-07-28T02:39:20Z,Coinbase,ETH,BUY,0.524320,3815.54,2.00
H-01151,2025-07-30T02:08:48Z,Binance,CKB,BUY,191007.26,0.00605238,1.16
H-01152,2025-07-30T04:34:47Z,Binance,SOL,SELL,2.1900,186.499,0.41
H-01153,2025-08-01T04:23:32Z,Binance,BTC,BUY,0.02238970,81566.70,1.83
H-01154,2025-08-02T02:09:49Z,Binance,DOGE,SELL,9044.31,0.184222,1.67
H-01155,2025-08-02T13:05:17Z,Coinbase,ETH,SELL,1.188268,3077.09,3.66
H-01156,2025-08-02T21:36:53Z,Coinbase,SOL,SELL,1.3534,183.370,0.25
H-01157,2025-08-02T23:58:10Z,Binance,SOL,BUY,6.6945,204.131,1.37
H-01158,2025-08-03T16:46:00Z,Binance,BTC,BUY,0.02353436,88172.44,2.08
H-01159,2025-08-04T08:39:06Z,Binance,CKB,BUY,417718.22,0.00585275,2.44
H-01160,2025-08-05T00:08:12Z,Coinbase,BTC,BUY,0.01884437,91245.89,1.72
H-01161,2025-08-05T08:58:21Z,Coinbase,DOGE,BUY,9783.62,0.219982,2.15
H-01162,2025-08-05T11:45:45Z,Coinbase,DOGE,SELL,12646.71,0.195491,2.47
H-01163,2025-08-05T13:33:59Z,Coinbase,ETH,BUY,0.423855,3895.44,1.65
H-01164,2025-08-05T21:25:29Z,Coinbase,DOGE,BUY,6730.34,0.190147,1.28
H-01165,2025-08-06T07:37:43Z,Coinbase,CKB,BUY,104006.03,0.00560520,0.58
H-01166,2025-08-07T09:40:20Z,Coinbase,BTC,SELL,0.01920250,83687.25,1.61
H-01167,2025-08-07T09:45:22Z,Binance,BTC,SELL,0.01805778,109641.74,1.98
H-01168,2025-08-07T14:43:03Z,Binance,SOL,SELL,2.0113,198.175,0.40
H-01169,2025-08-07T18:58:02Z,Binance,BTC,BUY,0.00447769,105528.20,0.47
H-01170,2025-08-08T11:41:28Z,Coinbase,SOL,SELL,2.8838,203.067,0.59
H-01171,2025-08-08T22:21:50Z,Coinbase,BTC,SELL,0.02365870,85065.53,2.01
H-01172,2025-08-09T05:59:43Z,Binance,SOL,SELL,3.8156,185.033,0.71
H-01173,2025-08-09T13:04:18Z,Binance,DOGE,SELL,4046.86,0.195698,0.79
H-01174,2025-08-10T10:28:09Z,Coinbase,DOGE,SELL,12812.50,0.238031,3.05
H-01175,2025-08-11T08:32:41Z,Coinbase,DOGE,BUY,7408.70,0.181576,1.35
H-01176,2025-08-11T09:23:29Z,Coinbase,CKB,BUY,91961.00,0.00620531,0.57
